,ymd,bWendu,yWendu,tianqi,fengxiang,fengli,aqi,aqiInfo,aqiLevel,city_list
342,2017-12-09,18℃,9℃,多云,无持续风向,微风,82,良,2,广州
343,2017-12-10,20℃,10℃,多云,无持续风向,微风,108,轻度污染,3,广州
344,2017-12-11,20℃,12℃,多云,无持续风向,微风,68,良,2,广州
345,2017-12-12,20℃,14℃,多云,无持续风向,微风,72,良,2,广州
346,2017-12-13,19℃,15℃,阴~小雨,无持续风向,微风,101,轻度污染,3,广州
347,2017-12-14,19℃,14℃,小雨,无持续风向,微风,86,良,2,广州
348,2017-12-15,19℃,12℃,阴,无持续风向,微风,42,优,1,广州
349,2017-12-16,16℃,7℃,多云,无持续风向,4-5级,24,优,1,广州
350,2017-12-17,13℃,6℃,多云~晴,北风,4-5级,55,良,2,广州
351,2017-12-18,15℃,8℃,多云,北风,4-5级,65,良,2,广州
352,2017-12-19,16℃,6℃,晴,北风,4-5级,55,良,2,广州
353,2017-12-20,17℃,7℃,晴,北风,3-4级,48,优,1,广州
354,2017-12-21,19℃,10℃,晴~多云,无持续风向,微风,55,良,2,广州
355,2017-12-22,20℃,12℃,多云~阴,无持续风向,微风,89,良,2,广州
356,2017-12-23,21℃,13℃,多云~晴,无持续风向,微风,111,轻度污染,3,广州
357,2017-12-24,21℃,11℃,晴,北风,3-4级,93,良,2,广州
358,2017-12-25,20℃,10℃,多云,北风,3-4级,81,良,2,广州
359,2017-12-26,21℃,11℃,晴~多云,无持续风向,微风,94,良,2,广州
360,2017-12-27,21℃,14℃,多云,无持续风向,微风,109,轻度污染,3,广州
361,2017-12-28,20℃,14℃,多云,无持续风向,微风,118,轻度污染,3,广州
362,2017-12-29,23℃,14℃,多云,无持续风向,微风,101,轻度污染,3,广州
363,2017-12-30,21℃,13℃,多云,北风,3-4级,90,良,2,广州
364,2017-12-31,20℃,11℃,多云,北风,3-4级,59,良,2,广州
